model_size,method,seed,step,val_format,val_correctness,train_format,train_correctness,train_length,response_tokens,step_seconds,grad_norm,dara/pi_correctness,dara/w_correctness,dara/active_groups_correctness,dara/pi_format,dara/w_format,dara/active_groups_format
3B,dara,0,78,,,0.98486328125,2.038754940032959,0.0,106.43017578125,131.86334478900244,353.5267602801323,0.083984375,1.0,43.0,0.015625,2.318404623873926,8.0
3B,dara,0,79,,,0.96142578125,1.994469165802002,0.0,109.68017578125,140.05684437599848,3.7768648266792297,0.08984375,1.0,46.0,0.029296875,1.7511900715418263,15.0
3B,dara,0,80,0.9875,1.7479414350353182,0.97705078125,1.9820225238800049,0.0,111.27685546875,144.14680393699382,4.395716369152069,0.095703125,1.0,49.0,0.013671875,2.6457513110645907,7.0
3B,dara,0,81,,,0.9736328125,1.876462459564209,0.0,106.78564453125,140.2699224550015,4.13166880607605,0.09375,1.0,48.0,0.015625,2.449489742783178,8.0
3B,dara,0,82,,,0.97216796875,1.9896349906921387,0.0,109.166015625,139.19667678700353,335.8659187555313,0.08203125,1.0,42.0,0.017578125,2.160246899469287,9.0
3B,dara,0,83,,,0.97412109375,1.862687349319458,0.0,103.865234375,138.007982739,281.1989545226097,0.087890625,1.0,45.0,0.009765625,3.0,5.0
3B,dara,0,84,,,0.9677734375,1.9064157009124756,0.0,108.80615234375,143.98874128698662,4.318122506141663,0.10546875,1.0,54.0,0.0234375,2.1213203435596424,12.0
3B,dara,0,85,,,0.9755859375,1.953742504119873,0.0,105.99267578125,143.30187476199353,3.8255128264427185,0.06640625,1.0,34.0,0.01171875,2.3804761428476167,6.0
3B,dara,0,86,,,0.97314453125,1.9725384712219238,0.0,108.56787109375,139.41991366198636,4.981114149093628,0.0703125,1.0,36.0,0.01171875,2.449489742783178,6.0
3B,dara,0,87,,,0.97509765625,1.9819098711013794,0.0,109.4267578125,138.20435575699958,25.994028687477112,0.072265625,1.0,37.0,0.015625,2.1505813167606567,8.0
3B,dara,0,88,,,0.9677734375,1.9388712644577026,0.0,107.75927734375,130.25472828799684,4676.574057638645,0.078125,1.0,40.0,0.01953125,2.0,10.0
3B,dara,0,89,,,0.96240234375,1.9169753789901733,0.0,109.74658203125,133.071394522005,3.940813720226288,0.052734375,1.0,27.0,0.009765625,2.32379000772445,5.0
3B,dara,0,90,0.9875,1.7403277978301048,0.970703125,1.9314665794372559,0.0,110.40673828125,142.64979248099553,5.485780358314514,0.080078125,1.0,41.0,0.013671875,2.4201534780139164,7.0
3B,dara,0,91,,,0.97900390625,1.9839202165603638,0.0,110.58447265625,131.68844192101096,3.940524637699127,0.08203125,1.0,42.0,0.005859375,3.7416573867739413,3.0
3B,dara,0,92,,,0.9765625,1.9327623844146729,0.0,107.21435546875,134.2815395239886,5.131567865610123,0.0703125,1.0,36.0,0.01171875,2.449489742783178,6.0
3B,dara,0,93,,,0.96826171875,1.9288491010665894,0.0,110.63916015625,136.65706117999798,6.8152852058410645,0.083984375,1.0,43.0,0.013671875,2.4784787961282104,7.0
3B,dara,0,94,,,0.9638671875,1.9987200498580933,0.0,107.9541015625,140.1047429409955,4.3065773248672485,0.068359375,1.0,35.0,0.009765625,2.6457513110645907,5.0
3B,dara,0,95,,,0.974609375,1.964650273323059,0.0,109.154296875,135.91141180100385,4.2308719754219055,0.06640625,1.0,34.0,0.0078125,2.9154759474226504,4.0
3B,dara,0,96,,,0.9794921875,1.9464529752731323,0.0,111.38427734375,131.59189003800566,1103.1045078337193,0.060546875,1.0,31.0,0.0078125,2.7838821814150108,4.0
3B,dara,0,97,,,0.974609375,1.9820674657821655,0.0,110.2431640625,133.50666667699988,297.0965510606766,0.06640625,1.0,34.0,0.02734375,1.558387444947959,14.0
3B,dara,0,98,,,0.96240234375,1.8863074779510498,0.0,111.509765625,140.45763715700014,347711.48429977894,0.056640625,1.0,29.0,0.025390625,1.4935759876113537,13.0
3B,dara,0,99,,,0.9619140625,1.9836502075195312,0.0,109.048828125,139.3547628929955,4.910295248031616,0.056640625,1.0,29.0,0.01953125,1.70293863659264,10.0
3B,dara,0,100,1.0,1.761934942007065,0.9697265625,1.912608027458191,0.0,109.53125,194.57129323499976,4.425293743610382,0.072265625,1.0,37.0,0.017578125,2.0275875100994063,9.0
3B,dara,1,0,0.1125,1.1212608203291894,,,,,,,,,,,,
3B,dara,1,1,,,0.064453125,-0.4740299880504608,0.0,175.07763671875,173.33472518000053,56.05714654922485,0.78515625,1.0,402.0,0.154296875,2.2557942270820512,79.0
3B,dara,1,2,,,0.0546875,-0.7214980125427246,0.0,172.90625,167.30262135301018,27.185471773147583,0.751953125,1.0,385.0,0.150390625,2.23606797749979,77.0
3B,dara,1,3,,,0.115234375,-0.29876020550727844,0.0,175.1923828125,163.26442979398416,26.99174737930298,0.720703125,1.0,369.0,0.259765625,1.6656638587138655,133.0
3B,dara,1,4,,,0.236328125,0.3157699704170227,0.0,178.888671875,166.48953290103236,20.034645557403564,0.65625,1.0,336.0,0.41796875,1.2530337018388313,214.0
3B,dara,1,5,,,0.41455078125,0.7036799192428589,0.0,168.96630859375,161.11552152998047,36.534231662750244,0.609375,1.0,312.0,0.466796875,1.1425582394538727,239.0
3B,dara,1,6,,,0.49658203125,1.0277045965194702,0.0,176.5576171875,166.44068628997775,39.80638599395752,0.546875,1.0,280.0,0.470703125,1.0778802002732395,241.0
3B,dara,1,7,,,0.59765625,1.0602420568466187,0.0,163.6455078125,165.1562535999692,7.594327390193939,0.548828125,1.0,281.0,0.412109375,1.1540162713334547,211.0
3B,dara,1,8,,,0.75439453125,1.289616346359253,0.0,153.65771484375,165.3669831219595,54.56653046607971,0.484375,1.0,248.0,0.271484375,1.3357292621899484,139.0
3B,dara,1,9,,,0.8017578125,1.2556716203689575,0.0,155.73291015625,160.56425015901914,15.805904567241669,0.4765625,1.0,244.0,0.244140625,1.3971399357258385,125.0
3B,dara,1,10,0.95,1.6781943045556544,0.82958984375,1.423359751701355,0.0,146.28173828125,171.41579958202783,5.372887015342712,0.44140625,1.0,226.0,0.189453125,1.5263999827098056,97.0
3B,dara,1,11,,,0.85986328125,1.4795374870300293,0.0,139.34033203125,153.0087407020037,3.9507657885551453,0.3984375,1.0,204.0,0.146484375,1.6492422502470643,75.0
3B,dara,1,12,,,0.88623046875,1.5556279420852661,0.0,142.94287109375,159.2324458549847,3.740191698074341,0.337890625,1.0,173.0,0.09765625,1.8601075237738274,50.0
3B,dara,1,13,,,0.89306640625,1.4710882902145386,0.0,139.13330078125,156.48429707303876,3.613701641559601,0.41796875,1.0,214.0,0.12890625,1.80067327475704,66.0
3B,dara,1,14,,,0.89453125,1.512518286705017,0.0,137.64697265625,157.94679171202006,4.164795815944672,0.369140625,1.0,189.0,0.111328125,1.820930936000652,57.0
3B,dara,1,15,,,0.890625,1.6261683702468872,0.0,136.22265625,158.34326479100855,3.268592059612274,0.34375,1.0,176.0,0.099609375,1.857681456051296,51.0
3B,dara,1,16,,,0.93359375,1.5532033443450928,0.0,135.66259765625,154.16113691899227,47.665857791900635,0.3671875,1.0,188.0,0.08984375,2.0216222500108993,46.0
3B,dara,1,17,,,0.9052734375,1.6030908823013306,0.0,129.95849609375,155.02120570797706,3.362727403640747,0.3359375,1.0,172.0,0.078125,2.073644135332772,40.0
3B,dara,1,18,,,0.91796875,1.556761384010315,0.0,139.7685546875,161.84742835198995,3.578814685344696,0.361328125,1.0,185.0,0.091796875,1.983978380115559,47.0
3B,dara,1,19,,,0.9326171875,1.5784674882888794,0.0,131.65869140625,150.25622859300347,4.975322961807251,0.3046875,1.0,156.0,0.0625,2.207940216581962,32.0
3B,dara,1,20,0.95,1.7381401928141713,0.923828125,1.665094256401062,0.0,131.783203125,162.96815476100892,6.5020225048065186,0.302734375,1.0,155.0,0.0703125,2.074983266331455,36.0
3B,dara,1,21,,,0.94482421875,1.6695547103881836,0.0,132.1875,150.22787943598814,3.1950467824935913,0.275390625,1.0,141.0,0.05078125,2.3287500774185546,26.0
3B,dara,1,22,,,0.943359375,1.7501546144485474,0.0,135.1552734375,156.94996788800927,3.3172610998153687,0.283203125,1.0,145.0,0.052734375,2.3174059571793566,27.0
3B,dara,1,23,,,0.95361328125,1.7089124917984009,0.0,131.6611328125,155.21354259899817,3.7532596588134766,0.30859375,1.0,158.0,0.046875,2.565800719723442,24.0
3B,dara,1,24,,,0.94873046875,1.703104019165039,0.0,130.56640625,153.8158021880081,3.4221709966659546,0.2890625,1.0,148.0,0.060546875,2.1849928028227223,31.0
3B,dara,1,25,,,0.955078125,1.8075672388076782,0.0,126.6005859375,151.2334814859787,3.7943283319473267,0.263671875,1.0,135.0,0.037109375,2.665569949915916,19.0
3B,dara,1,26,,,0.95263671875,1.7683759927749634,0.0,129.46630859375,148.85580835602013,3.1220926642417908,0.26953125,1.0,138.0,0.0390625,2.6267851073127395,20.0
3B,dara,1,27,,,0.93896484375,1.6548868417739868,0.0,126.9501953125,153.6512453170144,3.318062961101532,0.2734375,1.0,140.0,0.0625,2.091650066335189,32.0
3B,dara,1,28,,,0.92919921875,1.5914347171783447,0.0,129.4189453125,156.32731643598527,2.983910620212555,0.265625,1.0,136.0,0.044921875,2.431675035497315,23.0
3B,dara,1,29,,,0.9541015625,1.8235479593276978,0.0,122.06640625,145.6917578119901,3.4392701387405396,0.255859375,1.0,131.0,0.0390625,2.5592967784139455,20.0
3B,dara,1,30,0.975,1.7210866220295429,0.94140625,1.7292821407318115,0.0,123.69775390625,168.87875217897817,3.510098397731781,0.21875,1.0,112.0,0.03125,2.6457513110645907,16.0
3B,dara,1,31,,,0.95068359375,1.7980842590332031,0.0,119.81591796875,144.87975396797992,3.3347461819648743,0.208984375,1.0,107.0,0.02734375,2.7645717829090897,14.0
3B,dara,1,32,,,0.9599609375,1.777734637260437,0.0,119.779296875,146.93011287599802,3.8315981030464172,0.2265625,1.0,116.0,0.04296875,2.2962419891481978,22.0
3B,dara,1,33,,,0.96240234375,1.7354680299758911,0.0,123.0546875,153.40249145001872,2.9042762517929077,0.234375,1.0,120.0,0.044921875,2.284160962880643,23.0
3B,dara,1,34,,,0.95361328125,1.7514160871505737,0.0,122.55859375,147.45181772101205,3.461269974708557,0.2421875,1.0,124.0,0.03125,2.7838821814150108,16.0
3B,dara,1,35,,,0.95654296875,1.7822567224502563,0.0,121.8701171875,149.3784299219842,93.96939843893051,0.23828125,1.0,122.0,0.05859375,2.016597794967223,30.0
3B,dara,1,36,,,0.95849609375,1.829828143119812,0.0,114.22021484375,141.66966336703626,3.709385097026825,0.205078125,1.0,105.0,0.013671875,3.872983346207417,7.0
3B,dara,1,37,,,0.95068359375,1.6779546737670898,0.0,118.4853515625,145.4983465700061,3.512980282306671,0.20703125,1.0,106.0,0.029296875,2.6583202716502514,15.0
3B,dara,1,38,,,0.95556640625,1.905901551246643,0.0,117.35009765625,150.10908447700785,3.9399808645248413,0.20703125,1.0,106.0,0.0234375,2.972092416687835,12.0
3B,dara,1,39,,,0.95263671875,1.6709909439086914,0.0,118.791015625,144.72053700400284,5.852802932262421,0.21484375,1.0,110.0,0.025390625,2.908872369413698,13.0
3B,dara,1,40,0.975,1.6863779982551932,0.9658203125,1.8484631776809692,0.0,115.3935546875,159.10966929100687,3.7022879123687744,0.20703125,1.0,106.0,0.03515625,2.4267032964268394,18.0
3B,dara,1,41,,,0.9609375,1.9390337467193604,0.0,113.3427734375,148.37789813097334,5.0105841755867,0.1640625,1.0,84.0,0.0234375,2.6457513110645907,12.0
3B,dara,1,42,,,0.96533203125,1.755144476890564,0.0,121.31494140625,155.06957924098242,4.281528115272522,0.181640625,1.0,93.0,0.03515625,2.273030282830976,18.0
3B,dara,1,43,,,0.9501953125,1.826143503189087,0.0,119.67724609375,151.91503426601412,3.752641975879669,0.166015625,1.0,85.0,0.02734375,2.4640269015229057,14.0
3B,dara,1,44,,,0.958984375,1.7998645305633545,0.0,115.80712890625,150.02222954900935,77.20116299390793,0.177734375,1.0,91.0,0.052734375,1.8358568490953673,27.0
3B,dara,1,45,,,0.95556640625,1.8106485605239868,0.0,115.71826171875,145.0392742290278,3.6319181323051453,0.1796875,1.0,92.0,0.041015625,2.0930724738891344,21.0
3B,dara,1,46,,,0.9501953125,1.9088894128799438,0.0,114.5859375,154.70375282899477,3.751651346683502,0.1640625,1.0,84.0,0.037109375,2.1026299321513875,19.0
3B,dara,1,47,,,0.96875,1.8449207544326782,0.0,117.140625,142.7184903479647,6.227890491485596,0.189453125,1.0,97.0,0.037109375,2.2594829403858614,19.0
3B,dara,1,48,,,0.96142578125,1.8394097089767456,0.0,112.66162109375,151.19178110302892,3.5756401419639587,0.177734375,1.0,91.0,0.01953125,3.0166206257996713,10.0
3B,dara,1,49,,,0.9619140625,1.8513784408569336,0.0,115.0458984375,143.91376954701263,3.5160868167877197,0.177734375,1.0,91.0,0.025390625,2.6457513110645907,13.0
3B,dara,1,50,0.975,1.678499211370945,0.96044921875,1.8564342260360718,0.0,115.3818359375,163.99866928701522,4.011537253856659,0.150390625,1.0,77.0,0.0234375,2.533114025595111,12.0
3B,dara,1,51,,,0.96044921875,1.89278244972229,0.0,114.37158203125,146.3030455489643,101.72386354207993,0.150390625,1.0,77.0,0.02734375,2.345207879911715,14.0
3B,dara,1,52,,,0.97119140625,1.8981401920318604,0.0,112.28173828125,141.92036860698136,3.58914452791214,0.177734375,1.0,91.0,0.017578125,3.1797973380564852,9.0
3B,dara,1,53,,,0.9638671875,1.8099143505096436,0.0,115.0126953125,148.50007005303632,3.148144543170929,0.154296875,1.0,79.0,0.015625,3.142451272494134,8.0
3B,dara,1,54,,,0.955078125,1.773566484451294,0.0,117.39599609375,143.1280274419696,3.8032644391059875,0.154296875,1.0,79.0,0.033203125,2.155703788448082,17.0
3B,dara,1,55,,,0.96142578125,1.8558157682418823,0.0,114.76904296875,142.93590045598103,3.887966811656952,0.150390625,1.0,77.0,0.025390625,2.433737233777904,13.0
3B,dara,1,56,,,0.96337890625,1.9312448501586914,0.0,118.67138671875,145.32763687794795,3.6357539296150208,0.177734375,1.0,91.0,0.0234375,2.753785273643051,12.0
3B,dara,1,57,,,0.9482421875,1.7603522539138794,0.0,113.95361328125,147.42731076601194,5.653255760669708,0.150390625,1.0,77.0,0.0390625,1.9621416870348585,20.0
3B,dara,1,58,,,0.9599609375,1.915597677230835,0.0,118.64208984375,145.5028568439884,5.97549444437027,0.15625,1.0,80.0,0.0390625,2.0,20.0
3B,dara,1,59,,,0.96435546875,1.902964472770691,0.0,113.19677734375,140.32603398698848,3.8023977279663086,0.1484375,1.0,76.0,0.03515625,2.0548046676563256,18.0
3B,dara,1,60,0.975,1.747627998702228,0.9697265625,1.9449381828308105,0.0,117.39453125,158.0793673810549,5.859685897827148,0.142578125,1.0,73.0,0.021484375,2.5761140573281374,11.0
3B,dara,1,61,,,0.97119140625,1.9048837423324585,0.0,115.61669921875,145.6859772419557,4.739777863025665,0.146484375,1.0,75.0,0.021484375,2.6111648393354674,11.0
3B,dara,1,62,,,0.95556640625,1.8956595659255981,0.0,118.66748046875,143.96050030802144,6.19180828332901,0.140625,1.0,72.0,0.0078125,4.242640687119285,4.0
3B,dara,1,63,,,0.96875,1.7695975303649902,0.0,118.6865234375,141.93515548098367,119.3176856637001,0.13671875,1.0,70.0,0.015625,2.958039891549808,8.0
3B,dara,1,64,,,0.958984375,1.83621084690094,0.0,113.46044921875,145.40015405399026,4.730679929256439,0.09375,1.0,48.0,0.009765625,3.0983866769659336,5.0
3B,dara,1,65,,,0.9755859375,1.815996766090393,0.0,119.17578125,154.32183198304847,3.388326048851013,0.123046875,1.0,63.0,0.021484375,2.393172105652397,11.0
3B,dara,1,66,,,0.96728515625,1.9473457336425781,0.0,113.189453125,140.77991909300908,3.5025747418403625,0.09765625,1.0,50.0,0.009765625,3.1622776601683795,5.0
3B,dara,1,67,,,0.98095703125,1.957153558731079,0.0,113.9638671875,141.36257176700747,6.452065885066986,0.126953125,1.0,65.0,0.017578125,2.6874192494328497,9.0
3B,dara,1,68,,,0.970703125,1.9619550704956055,0.0,112.0400390625,142.89445107098436,4.313767611980438,0.115234375,1.0,59.0,0.017578125,2.560381915956203,9.0
3B,dara,1,69,,,0.962890625,1.7867438793182373,0.0,117.40234375,156.0102482039947,3.087721824645996,0.1484375,1.0,76.0,0.01953125,2.756809750418044,10.0
3B,dara,1,70,0.975,1.7117189078591764,0.95263671875,1.9057037830352783,0.0,113.71240234375,155.11747548094718,3.783952474594116,0.115234375,1.0,59.0,0.021484375,2.3159525823376357,11.0
3B,dara,1,71,,,0.96923828125,1.9216331243515015,0.0,114.54736328125,144.22153767902637,4.484059154987335,0.119140625,1.0,61.0,0.015625,2.7613402542968153,8.0
3B,dara,1,72,,,0.9716796875,2.0099592208862305,0.0,112.82763671875,139.41240973898675,4.17662912607193,0.10546875,1.0,54.0,0.013671875,2.7774602993176543,7.0
3B,dara,1,73,,,0.96435546875,1.9122364521026611,0.0,113.03515625,143.9464136059978,5.105590343475342,0.10546875,1.0,54.0,0.013671875,2.7774602993176543,7.0
3B,dara,1,74,,,0.9677734375,1.8563435077667236,0.0,113.40869140625,144.7139297729591,4.46693080663681,0.09375,1.0,48.0,0.021484375,2.088931871468374,11.0
3B,dara,1,75,,,0.97412109375,1.8937017917633057,0.0,114.46337890625,141.80399980698712,5.240720450878143,0.091796875,1.0,47.0,0.009765625,3.0659419433511785,5.0
3B,dara,1,76,,,0.96875,1.9025033712387085,0.0,117.55615234375,152.78802887303755,539.4867360591888,0.103515625,1.0,53.0,0.029296875,1.879716290649558,15.0
3B,dara,1,77,,,0.96142578125,1.9563751220703125,0.0,111.4326171875,139.92417711595772,3.850192368030548,0.080078125,1.0,41.0,0.021484375,1.9306145983268455,11.0
3B,dara,1,78,,,0.9833984375,2.0343265533447266,0.0,115.470703125,153.06326650700066,482.7239841222763,0.09375,1.0,48.0,0.015625,2.449489742783178,8.0
3B,dara,1,79,,,0.97998046875,1.9346483945846558,0.0,115.53515625,144.67323871998815,4.123047173023224,0.087890625,1.0,45.0,0.015625,2.3717082451262845,8.0
3B,dara,1,80,1.0,1.7659758979454636,0.9619140625,1.7698615789413452,0.0,115.53076171875,164.7145295549999,3.714331865310669,0.091796875,1.0,47.0,0.009765625,3.0659419433511785,5.0
3B,dara,1,81,,,0.97509765625,2.0020689964294434,0.0,110.98193359375,152.51624853897374,3.8061371445655823,0.083984375,1.0,43.0,0.013671875,2.4784787961282104,7.0
3B,dara,1,82,,,0.97265625,1.9243634939193726,0.0,113.45556640625,140.6059870789759,5.605392873287201,0.08203125,1.0,42.0,0.015625,2.29128784747792,8.0
3B,dara,1,83,,,0.96923828125,1.8745040893554688,0.0,116.14111328125,142.31579301599413,4.738604962825775,0.1015625,1.0,52.0,0.017578125,2.4037008503093262,9.0
3B,dara,1,84,,,0.9560546875,1.9492636919021606,0.0,114.2919921875,142.59868317795917,4.400238811969757,0.10546875,1.0,54.0,0.0234375,2.1213203435596424,12.0
3B,dara,1,85,,,0.97607421875,1.9098132848739624,0.0,112.521484375,143.72671217197785,4.487418532371521,0.083984375,1.0,43.0,0.017578125,2.185812841434,9.0
3B,dara,1,86,,,0.966796875,1.9697431325912476,0.0,113.03857421875,145.5058653340093,10.700731754302979,0.091796875,1.0,47.0,0.015625,2.4238399287081647,8.0
3B,dara,1,87,,,0.97021484375,1.9360466003417969,0.0,112.185546875,140.00152067799354,6.4872859716415405,0.08984375,1.0,46.0,0.015625,2.3979157616563596,8.0
3B,dara,1,88,,,0.97607421875,1.980244517326355,0.0,115.466796875,144.70707926299656,4.90832793712616,0.06640625,1.0,34.0,0.013671875,2.2038926600773587,7.0
3B,dara,1,89,,,0.97607421875,1.9690918922424316,0.0,111.13623046875,143.20912200998282,5.079284727573395,0.076171875,1.0,39.0,0.013671875,2.3603873774083293,7.0
3B,dara,1,90,0.9875,1.7963925646618009,0.97705078125,1.8875012397766113,0.0,112.94189453125,150.7745314660133,7.128091871738434,0.080078125,1.0,41.0,0.017578125,2.1343747458109497,9.0
3B,dara,1,91,,,0.97802734375,1.9654805660247803,0.0,111.474609375,141.94028573000105,3.6599713563919067,0.0703125,1.0,36.0,0.005859375,3.4641016151377544,3.0
3B,dara,1,92,,,0.97412109375,1.9997286796569824,0.0,108.31884765625,140.41894656198565,4.785730063915253,0.048828125,1.0,25.0,0.013671875,1.889822365046136,7.0
3B,dara,1,93,,,0.98388671875,1.9700522422790527,0.0,113.0908203125,148.01199779799208,422.9881599545479,0.046875,1.0,24.0,0.009765625,2.1908902300206643,5.0
3B,dara,1,94,,,0.9755859375,1.9871801137924194,0.0,111.02783203125,141.28750039101578,3.4097237586975098,0.0625,1.0,32.0,0.01171875,2.309401076758503,6.0
3B,dara,1,95,,,0.96923828125,1.899539589881897,0.0,108.8837890625,143.862313368998,4.44888436794281,0.078125,1.0,40.0,0.013671875,2.390457218668787,7.0
3B,dara,1,96,,,0.966796875,1.876613736152649,0.0,114.61376953125,148.656158519967,303.2473255395889,0.080078125,1.0,41.0,0.013671875,2.4201534780139164,7.0
3B,dara,1,97,,,0.97314453125,1.9554898738861084,0.0,109.888671875,141.26907772698905,5.090806692838669,0.076171875,1.0,39.0,0.015625,2.207940216581962,8.0
3B,dara,1,98,,,0.97998046875,1.9731425046920776,0.0,112.36767578125,149.14082393795252,5.733681321144104,0.08203125,1.0,42.0,0.01171875,2.6457513110645907,6.0
3B,dara,1,99,,,0.9716796875,1.9406003952026367,0.0,115.4453125,152.30742791004013,3015.762107491493,0.060546875,1.0,31.0,0.01953125,1.760681686165901,10.0
3B,dara,1,100,1.0,1.7822816776111723,0.97314453125,1.9845187664031982,0.0,109.33251953125,184.13435002596816,5.78708028793335,0.060546875,1.0,31.0,0.013671875,2.104417123236605,7.0
3B,dara,2,0,0.0875,0.9742072492837905,,,,,,,,,,,,
3B,dara,2,1,,,0.0458984375,-0.5698439478874207,0.0,175.69482421875,166.0888265509857,41.365925312042236,0.779296875,1.0,399.0,0.1328125,2.4223226578685857,68.0
3B,dara,2,2,,,0.060546875,-0.6476596593856812,0.0,175.5009765625,158.68752840501838,51.59772253036499,0.751953125,1.0,385.0,0.15234375,2.221687969967303,78.0
3B,dara,2,3,,,0.08447265625,-0.40553346276283264,0.0,186.86083984375,164.90046589600388,33.08526802062988,0.7578125,1.0,388.0,0.19921875,1.9503644707150125,102.0
3B,dara,2,4,,,0.19970703125,0.4091355502605438,0.0,175.15234375,155.71572583299712,23.95770239830017,0.6953125,1.0,356.0,0.384765625,1.3442866506012665,197.0
3B,dara,2,5,,,0.34521484375,0.654829740524292,0.0,182.93408203125,161.74193265798385,42.99406147003174,0.599609375,1.0,307.0,0.46875,1.131002505154903,240.0
3B,dara,2,6,,,0.49169921875,1.011573314666748,0.0,165.97509765625,155.36005736299558,36.024842262268066,0.58203125,1.0,298.0,0.443359375,1.1457640814742256,227.0
3B,dara,2,7,,,0.55419921875,1.107390284538269,0.0,164.7255859375,151.20422504699673,32.48458117246628,0.537109375,1.0,275.0,0.390625,1.1726039399558574,200.0
3B,dara,2,8,,,0.70703125,1.3452141284942627,0.0,152.3955078125,154.3880942449905,71.37957286834717,0.43359375,1.0,222.0,0.306640625,1.189122676116095,157.0
3B,dara,2,9,,,0.77099609375,1.3755605220794678,0.0,162.1748046875,154.8647563729901,43.1453994512558,0.462890625,1.0,237.0,0.279296875,1.2873782106835028,143.0
3B,dara,2,10,0.9375,1.722664000466466,0.818359375,1.4220702648162842,0.0,153.7939453125,160.83018559298944,42.66138744354248,0.490234375,1.0,251.0,0.236328125,1.4402708652504417,121.0
3B,dara,2,11,,,0.833984375,1.3443963527679443,0.0,141.96875,152.10951694400865,30.408332347869873,0.416015625,1.0,213.0,0.171875,1.5557810081931664,88.0
3B,dara,2,12,,,0.86962890625,1.4568034410476685,0.0,144.14599609375,150.30892707998282,7.1751792430877686,0.4375,1.0,224.0,0.134765625,1.8017704658458034,69.0
3B,dara,2,13,,,0.884765625,1.621399164199829,0.0,140.54345703125,149.48246432101587,45.32089453935623,0.376953125,1.0,193.0,0.0859375,2.0943647333651407,44.0
3B,dara,2,14,,,0.86865234375,1.505274772644043,0.0,142.27294921875,148.04270501199062,3.3905426263809204,0.412109375,1.0,211.0,0.103515625,1.9952774432323184,53.0
3B,dara,2,15,,,0.89599609375,1.658444881439209,0.0,143.09765625,150.13151372599532,55.83176237344742,0.357421875,1.0,183.0,0.103515625,1.858179267099718,53.0
3B,dara,2,16,,,0.8818359375,1.5597333908081055,0.0,143.841796875,151.23018075199798,4.095334827899933,0.34765625,1.0,178.0,0.119140625,1.7082250398835763,61.0
3B,dara,2,17,,,0.91162109375,1.5852296352386475,0.0,133.0732421875,149.48102238198044,6.192254364490509,0.34375,1.0,176.0,0.09375,1.9148542155126762,48.0
3B,dara,2,18,,,0.92431640625,1.5558148622512817,0.0,145.09033203125,151.60001745598856,3.341089963912964,0.3515625,1.0,180.0,0.044921875,2.797514424720941,23.0
3B,dara,2,19,,,0.9228515625,1.6520934104919434,0.0,146.22509765625,152.27629896701546,3.6964109539985657,0.34375,1.0,176.0,0.0703125,2.211083193570267,36.0
3B,dara,2,20,0.9625,1.7829291546717285,0.92578125,1.6637442111968994,0.0,130.77783203125,158.9955645769951,3.8144925236701965,0.306640625,1.0,157.0,0.052734375,2.4113927126900783,27.0
3B,dara,2,21,,,0.93359375,1.6124327182769775,0.0,137.26904296875,148.78808158799075,3.2364777326583862,0.33203125,1.0,170.0,0.091796875,1.9018468068158763,47.0
3B,dara,2,22,,,0.92626953125,1.5827616453170776,0.0,137.56884765625,152.9841284220165,3.412638306617737,0.318359375,1.0,163.0,0.05859375,2.330951164939612,30.0
3B,dara,2,23,,,0.91748046875,1.6998062133789062,0.0,134.48681640625,145.93148108400055,3.305710792541504,0.28515625,1.0,146.0,0.0546875,2.2834810518779687,28.0
3B,dara,2,24,,,0.94921875,1.7205348014831543,0.0,140.53955078125,154.340787669993,2.6820097863674164,0.296875,1.0,152.0,0.04296875,2.6285149626910838,22.0
3B,dara,2,25,,,0.95556640625,1.5865390300750732,0.0,140.45166015625,153.69466340699,3.030694007873535,0.3203125,1.0,164.0,0.03125,3.2015621187164243,16.0
3B,dara,2,26,,,0.947265625,1.7239152193069458,0.0,142.5654296875,151.8308791689924,3.1309840083122253,0.25390625,1.0,130.0,0.05078125,2.23606797749979,26.0
3B,dara,2,27,,,0.943359375,1.7184431552886963,0.0,135.884765625,149.17725339301978,2.9386221766471863,0.265625,1.0,136.0,0.05078125,2.2870874995874626,26.0
3B,dara,2,28,,,0.94482421875,1.8317381143569946,0.0,133.81884765625,150.33625180998934,3.040026843547821,0.259765625,1.0,133.0,0.048828125,2.3065125189341593,25.0
3B,dara,2,29,,,0.94970703125,1.8067665100097656,0.0,139.37890625,150.68924188998062,3.481317162513733,0.267578125,1.0,137.0,0.046875,2.3892118644719083,24.0
3B,dara,2,30,0.975,1.8417459623888135,0.939453125,1.696323275566101,0.0,142.36328125,163.94905849400675,3.1954620480537415,0.267578125,1.0,137.0,0.052734375,2.252570548079255,27.0
3B,dara,2,31,,,0.939453125,1.744920015335083,0.0,133.54052734375,149.36235724200378,3.1431040167808533,0.251953125,1.0,129.0,0.041015625,2.4784787961282104,21.0
3B,dara,2,32,,,0.96044921875,1.8408364057540894,0.0,132.81884765625,147.3649097829766,3.265438973903656,0.271484375,1.0,139.0,0.029296875,3.0441200151549,15.0
3B,dara,2,33,,,0.94482421875,1.662911057472229,0.0,138.6650390625,152.39011487201788,2.7692241072654724,0.232421875,1.0,119.0,0.05078125,2.139374459257443,26.0
3B,dara,2,34,,,0.94482421875,1.7981035709381104,0.0,130.19140625,146.27797780401306,2.8909016251564026,0.189453125,1.0,97.0,0.04296875,2.0997835386274724,22.0
